2017-11-23-21-38-30    UserID [13]    Transaction Complete 
2017-11-23-21-38-30    UserID [41]    Transaction Complete 
2017-11-23-21-38-30    UserID [24]    Transaction Complete 
2017-11-23-21-38-30    UserID [68]    Transaction Complete 
2017-11-23-21-38-30    UserID [10]    Transaction Complete 
2017-11-23-21-38-30    UserID [43]    Transaction Complete 
2017-11-23-21-38-30    UserID [17]    Transaction Complete 
2017-11-23-21-38-30    UserID [23]    Transaction Complete 
2017-11-23-21-38-30    UserID [70]    Transaction Complete 
2017-11-23-21-38-30    UserID [2]    Transaction Complete 
2017-11-23-21-38-30    UserID [81]    Transaction Complete 
2017-11-23-21-38-30    UserID [45]    Transaction Complete 
2017-11-23-21-38-30    UserID [76]    Transaction Complete 
2017-11-23-21-38-30    UserID [91]    Transaction Complete 
2017-11-23-21-38-30    UserID [95]    Transaction Complete 
2017-11-23-21-38-30    UserID [85]    Transaction Complete 
2017-11-23-21-38-30    UserID [27]    Transaction Complete 
2017-11-23-21-38-30    UserID [79]    Transaction Complete 
2017-11-23-21-38-30    UserID [32]    Transaction Complete 
2017-11-23-21-38-30    UserID [77]    Transaction Complete 
2017-11-23-21-38-30    UserID [34]    Transaction Complete 
2017-11-23-21-38-30    UserID [60]    Transaction Complete 
2017-11-23-21-38-30    UserID [11]    Transaction Complete 
2017-11-23-21-38-31    UserID [12]    Transaction Complete 
2017-11-23-21-38-31    UserID [29]    Transaction Complete 
2017-11-23-21-38-31    UserID [53]    Transaction Complete 
2017-11-23-21-38-31    UserID [55]    Transaction Complete 
2017-11-23-21-38-31    UserID [36]    Transaction Complete 
2017-11-23-21-38-31    UserID [16]    Transaction Complete 
2017-11-23-21-38-31    UserID [80]    Transaction Complete 
2017-11-23-21-38-31    UserID [82]    Transaction Complete 
2017-11-23-21-38-31    UserID [39]    Transaction Complete 
2017-11-23-21-38-31    UserID [48]    Transaction Complete 
2017-11-23-21-38-31    UserID [15]    Transaction Complete 
2017-11-23-21-38-31    UserID [83]    Transaction Complete 
2017-11-23-21-38-31    UserID [56]    Transaction Complete 
2017-11-23-21-38-31    UserID [8]    Transaction Complete 
2017-11-23-21-38-31    UserID [74]    Transaction Complete 
2017-11-23-21-38-31    UserID [64]    Transaction Complete 
2017-11-23-21-38-31    UserID [90]    Transaction Complete 
